Path,Phy_Cfg,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,tWDQS_on,tWDQS_off,csr_BL,csr_PDDS,csr_RPST,csr_DQSIntervalTimerRunTime,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iCalibrationMode,MinorMode_iPhyMstr_Type3_Disable,MinorMode_iPhyMstr_Type2_Disable,MinorMode_iProductionTestMode,MinorMode_iFWModeDebug,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,csr_WCK_ON,csr_RdqsPre,csr_WCKMode,tWCKENL_FS,tWCKPRE_Toggle_WR,csr_RpstMode,csr_RECC,csr_CKR,csr_BkOrg,csr_WCK_FM,tWCKENL_RD,csr_WECC,csr_CkMode,csr_WCK2DQIIntervalTimerRunTimeSetting,tWCKPST,csr_DVFSC,tWCKPRE_Static,csr_RdqsPst,tWCKENL_WR,BumpReMapCA_6,tWCKPRE_Toggle_FS,csr_WCK2DQOIntervalTimerRunTimeSetting,tWCKPRE_Toggle_RD,csr_WckPst
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to2_x16_1fsp_retrain/Retrain_FT_RetrainMode/run_786/local_log.log,8,1610,4,16,1,0,2482,1,1,22,18,3,3,3,1,1,1,0,12,32,2,6,1,235,4,4,2,1,2,0,0,0,16,6,0,712,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to2_x16_1fsp_retrain/Retrain_FT_RetrainMode/run_786/local_log.log,8,4024,4,16,1,0,994,1,1,40,18,7,7,7,0,0,1,0,8,36,2,6,1,160,6,6,0,1,2,0,0,0,16,0,0,579,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to2_x16_1fsp_retrain/Retrain_FT_RetrainMode/run_306/local_log.log,8,3538,4,16,1,0,1130,1,1,36,16,6,6,6,0,1,1,0,6,33,2,6,1,145,4,6,2,1,1,0,0,0,16,6,0,209,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to2_x16_1fsp_retrain/Retrain_FT_RetrainMode/run_306/local_log.log,8,1776,4,16,1,0,2250,1,1,20,18,3,3,3,1,0,0,1,12,32,2,6,1,95,6,4,0,1,1,0,0,0,16,0,0,601,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to2_x16_1fsp_retrain/Retrain_FT_Stress/run_2048/local_log.log,8,3230,4,16,1,0,1238,1,1,36,30,6,6,6,1,0,1,1,20,47,2,6,1,236,4,4,1,2,2,0,0,0,16,6,0,810,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to2_x16_1fsp_retrain/Retrain_FT_Stress/run_2048/local_log.log,8,1514,4,16,1,0,2640,1,1,16,12,2,2,2,1,0,1,1,6,25,2,6,1,254,6,4,0,2,2,0,0,0,16,0,0,248,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to2_x16_1fsp_retrain/Retrain_FT_Stress/run_1346/local_log.log,8,2694,4,16,1,0,1484,1,1,32,26,5,5,5,1,0,1,1,18,42,2,6,1,172,6,4,0,1,2,0,0,0,16,6,0,268,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to2_x16_1fsp_retrain/Retrain_FT_Stress/run_1346/local_log.log,8,3388,4,16,1,0,1180,1,1,32,30,6,6,6,1,0,0,0,20,47,2,6,1,205,6,6,2,1,2,0,0,0,16,0,0,188,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to2_x16_1fsp_retrain/Retrain_FT_Stress/run_2385/local_log.log,8,2320,4,16,1,0,1724,1,1,28,12,4,4,4,0,0,1,1,4,27,2,6,1,142,4,6,2,1,2,0,0,0,16,6,0,973,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to2_x16_1fsp_retrain/Retrain_FT_Stress/run_2385/local_log.log,8,2690,4,16,1,0,1486,1,1,32,26,5,5,5,1,1,1,0,18,42,2,6,1,246,6,4,0,1,2,0,0,0,16,0,0,987,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to2_x16_1fsp_retrain/Retrain_FT_Stress/run_1706/local_log.log,8,3816,4,16,1,0,1048,1,1,36,34,7,7,7,1,0,0,0,24,52,2,6,1,80,4,0,1,4,2,0,0,0,16,6,0,968,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to2_x16_1fsp_retrain/Retrain_FT_Stress/run_1706/local_log.log,8,3668,4,16,1,0,1090,1,1,32,16,6,6,6,0,1,0,0,6,33,2,6,1,148,6,0,0,4,2,0,0,0,16,0,0,887,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to2_x16_1fsp_retrain/Retrain_FT_Stress/run_2674/local_log.log,8,1362,4,16,1,0,2934,1,1,16,12,2,2,2,1,1,1,0,6,25,2,6,1,94,6,4,0,4,1,0,0,0,16,6,0,340,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to2_x16_1fsp_retrain/Retrain_FT_Stress/run_2674/local_log.log,8,3224,4,16,1,0,1240,1,1,32,30,6,6,6,1,0,0,1,20,47,2,6,1,203,6,6,0,4,1,0,0,0,16,0,0,706,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to2_x16_1fsp_retrain/Retrain_FT_Stress/run_459/local_log.log,8,2680,4,16,1,0,1492,1,1,28,14,5,5,5,0,0,0,0,6,30,2,6,1,202,4,4,0,4,2,0,0,0,16,6,0,674,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to2_x16_1fsp_retrain/Retrain_FT_Stress/run_459/local_log.log,8,2508,4,16,1,0,1594,1,1,28,12,4,4,4,0,0,1,1,4,27,2,6,1,219,6,4,2,4,2,0,0,0,16,0,0,961,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to2_x16_1fsp_retrain/Retrain_FT_Stress/run_930/local_log.log,8,2720,4,16,1,0,1470,1,1,28,14,5,5,5,0,1,0,1,6,30,2,6,1,188,4,6,0,4,2,0,0,0,16,6,0,171,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to2_x16_1fsp_retrain/Retrain_FT_Stress/run_930/local_log.log,8,2690,4,16,1,0,1486,1,1,28,14,5,5,5,0,1,0,0,6,30,2,6,1,199,4,0,0,4,2,0,0,0,16,0,0,714,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to4_x8_2fsp/system2/run_677/local_log.log,8,4264,4,8,0,0,1876,1,1,44,18,7,7,7,0,1,1,1,8,36,2,6,1,232,4,6,2,2,2,0,0,0,16,6,0,812,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to4_x8_2fsp/system2/run_677/local_log.log,8,1000,4,8,0,0,8000,1,1,12,8,1,1,1,1,1,1,0,0,20,2,6,1,88,0,6,1,2,2,0,0,0,16,0,0,650,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to4_x8_2fsp/system2/run_1116/local_log.log,8,4264,4,8,0,0,1876,1,1,44,34,7,7,7,1,0,1,0,24,52,2,6,1,149,6,6,2,1,2,0,0,0,16,6,0,833,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to4_x8_2fsp/system2/run_1116/local_log.log,8,1000,4,8,0,0,8000,1,1,12,6,1,1,1,0,0,1,0,0,18,2,6,1,148,0,0,1,1,2,0,0,0,16,0,0,882,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to4_x8_2fsp/system2/run_170/local_log.log,8,4264,4,8,0,0,1876,1,1,40,18,7,7,7,0,1,0,1,8,36,2,6,1,71,4,0,2,2,2,0,0,0,16,6,0,140,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to4_x8_2fsp/system2/run_170/local_log.log,8,1000,4,8,0,0,8000,1,1,12,8,1,1,1,1,1,1,0,0,20,2,6,1,94,0,6,0,2,2,0,0,0,16,0,0,811,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to4_x8_2fsp/system2/run_2507/local_log.log,8,4264,4,8,0,0,1876,1,1,40,18,7,7,7,0,0,0,0,8,36,2,6,1,104,6,4,0,4,2,0,0,0,16,6,0,774,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to4_x8_2fsp/system2/run_2507/local_log.log,8,1000,4,8,0,0,8000,1,1,10,6,1,1,1,0,1,0,0,0,18,2,6,1,123,0,4,0,4,2,0,0,0,16,0,0,812,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to4_x8_2fsp/system2/run_1507/local_log.log,8,4264,4,8,0,0,1876,1,1,44,18,7,7,7,0,1,1,0,8,36,2,6,1,237,4,0,2,1,2,0,0,0,16,6,0,676,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to4_x8_2fsp/system2/run_1507/local_log.log,8,1000,4,8,0,0,8000,1,1,12,6,1,1,1,0,1,1,1,0,18,2,6,1,68,0,0,0,1,2,0,0,0,16,0,0,557,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to4_x8_2fsp/system2/run_1857/local_log.log,8,4264,4,8,0,0,1876,1,1,40,18,7,7,7,0,1,0,0,8,36,2,6,1,109,6,4,2,2,2,0,0,0,16,6,0,296,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to4_x8_2fsp/system2/run_1857/local_log.log,8,1000,4,8,0,0,8000,1,1,12,6,1,1,1,0,1,1,1,0,18,2,6,1,133,0,6,2,2,2,0,0,0,16,0,0,527,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to4_x8_2fsp/system2/run_2194/local_log.log,8,4264,4,8,0,0,1876,1,1,40,18,7,7,7,0,0,0,0,8,36,2,6,1,121,6,6,1,1,2,0,0,0,16,6,0,156,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to4_x8_2fsp/system2/run_2194/local_log.log,8,1000,4,8,0,0,8000,1,1,10,6,1,1,1,0,0,0,0,0,18,2,6,1,254,0,6,2,1,2,0,0,0,16,0,0,475,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW40_LP4_CFG8_FULL_REGR__20221002_024515__andrei__CONFIG@r8816_VERIF@r8853_PHYTOP@r7203_SOFTIP@r7675_HARDIP@r7440_CSRINIT@r7303_FW@r7164/chain_0/retrain_tests/LP4_1to4_x8_1fsp_tdqsck_limited/Retrain_FT_UI_limit/run_1114/local_log.log,8,1224,4,8,0,0,6528,1,1,16,12,2,2,2,1,0,0,1,6,25,2,6,1,72,4,0,2,4,2,0,0,0,16,6,0,514,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
