Path,Phy_Cfg,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,tWDQS_on,tWDQS_off,csr_BL,csr_PDDS,csr_RPST,csr_DQSIntervalTimerRunTime,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iCalibrationMode,MinorMode_iPhyMstr_Type3_Disable,MinorMode_iPhyMstr_Type2_Disable,MinorMode_iProductionTestMode,MinorMode_iFWModeDebug,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,csr_WCK_ON,csr_RdqsPre,csr_WCKMode,tWCKENL_FS,tWCKPRE_Toggle_WR,csr_RpstMode,csr_RECC,csr_CKR,csr_BkOrg,csr_WCK_FM,tWCKENL_RD,csr_WECC,csr_CkMode,csr_WCK2DQIIntervalTimerRunTimeSetting,tWCKPST,csr_DVFSC,tWCKPRE_Static,csr_RdqsPst,tWCKENL_WR,BumpReMapCA_6,tWCKPRE_Toggle_FS,csr_WCK2DQOIntervalTimerRunTimeSetting,tWCKPRE_Toggle_RD,csr_WckPst
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to2_SimMode_vArbitrerTest/system1/run_527/local_log.log,8,1478,4,16,1,0,2704,1,1,14,12,2,2,2,1,1,0,1,6,25,2,6,1,251,6,4,2,4,2,0,0,0,16,0,0,953,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to2_SimMode_vArbitrerTest/FreqRanges_SingleRank/run_116/local_log.log,8,4264,4,16,1,0,938,1,1,40,34,7,7,7,1,0,1,1,24,52,2,6,1,70,6,4,2,1,2,0,0,0,16,6,0,792,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to2_SimMode_vArbitrerTest/FreqRanges_SingleRank/run_116/local_log.log,8,4264,4,16,1,0,938,1,1,40,18,7,7,7,0,1,1,0,8,36,2,6,1,251,6,0,0,1,2,0,0,0,16,0,0,520,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to2_SimMode_vArbitrerTest/FreqRanges_SingleRank/run_683/local_log.log,8,3846,4,16,1,0,1040,1,1,36,34,7,7,7,1,0,0,1,24,52,2,6,1,76,6,6,2,1,2,0,0,0,16,6,0,760,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to2_SimMode_vArbitrerTest/FreqRanges_SingleRank/run_683/local_log.log,8,4106,4,16,1,0,974,1,1,40,18,7,7,7,0,1,1,1,8,36,2,6,1,172,6,6,1,1,2,0,0,0,16,0,0,103,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to2_SimMode_vArbitrerTest/system2/run_483/local_log.log,8,1978,4,16,1,0,2022,1,1,20,10,3,3,3,0,0,0,0,4,24,2,6,1,253,4,0,0,4,2,0,0,0,16,6,0,929,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to2_SimMode_vArbitrerTest/system2/run_483/local_log.log,8,3772,4,16,1,0,1060,1,1,36,18,7,7,7,0,0,0,1,8,36,2,6,1,175,6,0,2,4,2,0,0,0,16,0,0,780,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to2_cross_CBT_TxDQ/system/run_41/local_log.log,8,3874,4,16,1,0,1032,1,1,40,34,7,7,7,1,0,1,0,24,52,2,6,1,121,4,0,2,4,2,0,0,0,16,6,0,822,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to2_cross_CBT_TxDQ/system/run_41/local_log.log,8,2490,4,16,1,0,1606,1,1,28,12,4,4,4,0,1,1,1,4,27,2,6,1,219,6,6,1,4,2,0,0,0,16,0,0,750,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCSTEn/system/run_512/local_log.log,8,2450,4,8,0,0,3264,1,1,26,12,4,4,4,0,1,0,0,4,27,2,6,1,125,4,0,1,1,2,0,0,0,16,6,0,495,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,1,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCSTEn/system/run_512/local_log.log,8,616,4,8,0,0,12948,1,1,12,8,1,1,1,1,0,1,0,0,20,2,6,1,140,0,0,2,1,2,0,0,0,16,0,0,722,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,1,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCSTEn/DMI_DBI/run_374/local_log.log,8,2284,4,8,0,0,3500,1,1,26,12,4,4,4,0,0,0,1,4,27,2,6,1,127,4,6,0,1,2,0,0,0,16,6,0,165,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,1,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCSTEn/DMI_DBI/run_374/local_log.log,8,748,4,8,0,0,10668,1,1,10,6,1,1,1,0,0,0,1,0,18,2,6,1,96,0,6,2,1,2,0,0,0,16,0,0,620,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,1,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCSTEn/BLM_CS/run_459/local_log.log,8,4114,4,8,1,0,972,1,1,40,18,7,7,7,0,1,0,1,8,36,2,6,1,240,4,0,1,1,2,0,0,0,16,6,0,267,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,1,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCSTEn/BLM_CS/run_459/local_log.log,8,1674,4,8,1,0,2388,1,1,24,18,3,3,3,1,1,1,0,12,32,2,6,1,208,4,6,1,1,2,0,0,0,16,0,0,751,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,1,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_787/local_log.log,8,4210,4,8,0,0,1900,1,1,40,18,7,7,7,0,1,0,1,8,36,2,6,1,153,6,6,0,1,2,0,0,0,16,6,0,553,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,1,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_787/local_log.log,8,3952,4,8,0,0,2024,1,1,40,34,7,7,7,1,1,0,1,24,52,2,6,1,165,6,6,2,1,2,0,0,0,16,0,0,201,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,1,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_263/local_log.log,8,4264,4,8,0,0,1876,1,1,44,34,7,7,7,1,0,1,0,24,52,2,6,1,225,4,0,1,1,2,0,0,0,16,6,0,344,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,1,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to4_MinorMode_iCSTEn/FreqRanges_SingleRank/run_263/local_log.log,8,4264,4,8,0,0,1876,1,1,44,34,7,7,7,1,0,1,1,24,52,2,6,1,203,6,0,0,1,2,0,0,0,16,0,0,380,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,1,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to2_stress_CBT2_TxDQ2_RxDq1/system/run_162/local_log.log,8,3920,4,8,1,0,1020,1,1,44,18,7,7,7,0,0,1,0,8,36,2,6,1,95,6,6,1,2,2,0,0,0,16,6,0,883,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to2_stress_CBT2_TxDQ2_RxDq1/system/run_162/local_log.log,8,2758,4,8,1,0,1450,1,1,32,14,5,5,5,0,0,0,1,6,30,2,6,1,110,4,6,0,2,2,0,0,0,16,0,0,792,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to2_MinorMode_iCBTVrefTrain_1/system/run_121/local_log.log,8,3696,4,8,1,0,1082,1,1,40,30,6,6,6,1,0,1,1,20,47,2,6,1,238,6,6,0,2,2,0,0,0,16,6,0,434,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to2_MinorMode_iCBTVrefTrain_1/system/run_121/local_log.log,8,3502,4,8,1,0,1142,1,1,36,16,6,6,6,0,1,0,1,6,33,2,6,1,28,4,0,1,2,2,0,0,0,16,0,0,174,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to2_stress_CBT2_TxDQ2_RxDq2/retention/run_862/local_log.log,8,3256,4,8,1,0,1228,1,1,40,16,6,6,6,0,1,1,1,6,33,2,6,1,176,6,6,2,2,2,0,0,0,16,6,0,373,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to2_stress_CBT2_TxDQ2_RxDq2/retention/run_862/local_log.log,8,3738,4,8,1,0,1070,1,1,44,18,7,7,7,0,1,1,0,8,36,2,6,1,165,4,4,0,2,2,0,0,0,16,0,0,611,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to2_stress_CBT2_TxDQ2_RxDq2/retention/run_862/local_log.log,8,3256,4,8,1,0,1228,1,1,40,16,6,6,6,0,1,1,1,6,33,2,6,1,176,6,6,2,2,2,0,0,0,16,0,0,373,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to2_stress_CBT2_TxDQ2_RxDq2/retention/run_342/local_log.log,8,4210,4,8,1,0,950,1,1,44,34,7,7,7,1,0,1,1,24,52,2,6,1,110,4,6,0,2,2,0,0,0,16,6,0,438,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to2_stress_CBT2_TxDQ2_RxDq2/retention/run_342/local_log.log,8,2922,4,8,1,0,1368,1,1,36,26,5,5,5,1,0,1,1,18,42,2,6,1,58,6,4,2,2,2,0,0,0,16,0,0,271,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to2_stress_CBT2_TxDQ2_RxDq2/retention/run_342/local_log.log,8,4210,4,8,1,0,950,1,1,44,34,7,7,7,1,0,1,1,24,52,2,6,1,110,4,6,0,2,2,0,0,0,16,0,0,438,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to2_stress_CBT2_TxDQ2_RxDq2/system/run_171/local_log.log,8,3628,4,8,1,0,1102,1,1,40,30,6,6,6,1,0,1,0,20,47,2,6,1,107,6,6,1,2,2,0,0,0,16,6,0,591,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to2_stress_CBT2_TxDQ2_RxDq2/system/run_171/local_log.log,8,3072,4,8,1,0,1302,1,1,32,14,5,5,5,0,0,0,1,6,30,2,6,1,132,4,0,0,2,2,0,0,0,16,0,0,247,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,2,0,0,0,0,1,3,1,,,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
