,Path,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,csr_DVFSC,tWCKENL_WR,tWCKENL_RD,tWCKENL_FS,tWCKPRE_Static,tWCKPRE_Toggle_WR,tWCKPRE_Toggle_RD,tWCKPRE_Toggle_FS,tWCKPST,csr_CkMode,csr_BkOrg,csr_RdqsPst,csr_RdqsPre,csr_WckPst,csr_RpstMode,csr_WCK_FM,csr_CKR,csr_WCKMode,csr_RECC,csr_WECC,csr_WCK2DQIIntervalTimerRunTimeSetting,csr_WCK2DQOIntervalTimerRunTimeSetting,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCA_6,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iCalibrationMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,tWDQS_off,csr_BL,csr_RPST,csr_DQSIntervalTimerRunTime,tWDQS_on,csr_PDDS
18028,/server/regressdb/tss_lp54_WW35_LP5_CFG8_FULL_REGR__20220903_030159__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/DMI_DBI/run_121/local_log.log,5968,5,16,0,0,1340,2,1,18,10,5,5,5,0,0,0,1,0.0,3.0,5.0,2.0,4.0,4.0,10.0,13.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,146.0,25.0,0,0,0,1,2,0,0,0,16,6,0,701,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,6.0,1.0,2.0,0.0,4.0,5.0,3.0,1.0,0.0,5.0,7.0,8.0,0.0,6.0,2.0,3.0,1.0,4.0,0.0,0.0,1.0,7.0,6.0,5.0,2.0,3.0,0.0,1.0,4.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,,,,,,,
18029,/server/regressdb/tss_lp54_WW35_LP5_CFG8_FULL_REGR__20220903_030159__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/DMI_DBI/run_121/local_log.log,3976,5,16,0,0,2010,2,1,12,10,3,3,3,1,0,0,1,0.0,4.0,2.0,1.0,3.0,4.0,8.0,9.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,197.0,42.0,6,6,1,1,2,0,0,0,16,0,0,280,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,6.0,1.0,2.0,0.0,4.0,5.0,3.0,1.0,0.0,5.0,7.0,8.0,0.0,6.0,2.0,3.0,1.0,4.0,0.0,0.0,1.0,7.0,6.0,5.0,2.0,3.0,0.0,1.0,4.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,,,,,,,
18030,/server/regressdb/tss_lp54_WW35_LP5_CFG8_FULL_REGR__20220903_030159__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/DMI_DBI/run_466/local_log.log,4024,5,16,0,0,1986,2,1,14,8,3,3,3,0,0,1,0,0.0,2.0,4.0,1.0,3.0,4.0,8.0,11.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,187.0,202.0,4,4,0,2,2,0,0,0,16,6,0,131,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,4.0,5.0,1.0,6.0,2.0,0.0,3.0,0.0,0.0,3.0,1.0,4.0,8.0,5.0,0.0,7.0,2.0,6.0,0.0,0.0,1.0,5.0,7.0,0.0,4.0,2.0,1.0,6.0,8.0,3.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,,,,,,,
18031,/server/regressdb/tss_lp54_WW35_LP5_CFG8_FULL_REGR__20220903_030159__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/DMI_DBI/run_466/local_log.log,5824,5,16,0,0,1372,2,1,20,10,5,5,5,0,0,1,0,0.0,3.0,7.0,2.0,4.0,4.0,10.0,15.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,188.0,4,4,2,2,2,0,0,0,16,0,0,346,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,4.0,5.0,1.0,6.0,2.0,0.0,3.0,0.0,0.0,3.0,1.0,4.0,8.0,5.0,0.0,7.0,2.0,6.0,0.0,0.0,1.0,5.0,7.0,0.0,4.0,2.0,1.0,6.0,8.0,3.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,,,,,,,
18032,/server/regressdb/tss_lp54_WW35_LP5_CFG8_FULL_REGR__20220903_030159__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/DMI_DBI/run_681/local_log.log,4888,5,16,0,0,1634,2,1,16,8,4,4,4,0,1,0,0,0.0,1.0,3.0,1.0,4.0,4.0,10.0,12.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,194.0,115.0,6,0,0,4,2,0,0,0,16,6,0,525,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,5.0,1.0,3.0,4.0,6.0,2.0,0.0,0.0,0.0,1.0,7.0,6.0,3.0,5.0,2.0,4.0,8.0,0.0,0.0,1.0,5.0,2.0,7.0,4.0,6.0,8.0,0.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,,,,,,
18033,/server/regressdb/tss_lp54_WW35_LP5_CFG8_FULL_REGR__20220903_030159__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/DMI_DBI/run_681/local_log.log,4264,5,16,0,0,1874,2,1,16,8,4,4,4,0,1,0,0,0.0,1.0,3.0,1.0,4.0,4.0,10.0,12.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,223.0,182.0,0,4,2,4,2,0,0,0,16,0,0,946,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,5.0,1.0,3.0,4.0,6.0,2.0,0.0,0.0,0.0,1.0,7.0,6.0,3.0,5.0,2.0,4.0,8.0,0.0,0.0,1.0,5.0,2.0,7.0,4.0,6.0,8.0,0.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,,,,,,
18034,/server/regressdb/tss_lp54_WW35_LP5_CFG8_FULL_REGR__20220903_030159__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/DMI_DBI/run_241/local_log.log,5488,5,16,0,0,1456,2,1,16,8,4,4,4,0,0,1,1,0.0,1.0,3.0,1.0,4.0,4.0,10.0,12.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,232.0,73.0,0,6,2,1,2,0,0,0,16,6,0,927,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,5.0,6.0,1.0,4.0,0.0,3.0,2.0,1.0,0.0,7.0,4.0,6.0,5.0,3.0,2.0,1.0,8.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,4.0,1.0,7.0,5.0,0.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,,,,,,
18035,/server/regressdb/tss_lp54_WW35_LP5_CFG8_FULL_REGR__20220903_030159__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/DMI_DBI/run_241/local_log.log,4760,5,16,0,0,1678,2,1,16,14,4,4,4,1,0,1,1,0.0,7.0,3.0,1.0,4.0,4.0,10.0,12.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,140.0,117.0,0,6,0,1,2,0,0,0,16,0,0,166,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,5.0,6.0,1.0,4.0,0.0,3.0,2.0,1.0,0.0,7.0,4.0,6.0,5.0,3.0,2.0,1.0,8.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,4.0,1.0,7.0,5.0,0.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,,,,,,
18036,/server/regressdb/tss_lp54_WW35_LP5_CFG8_FULL_REGR__20220903_030159__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/DMI_DBI/run_740/local_log.log,3096,5,16,0,0,2578,2,1,10,8,2,2,2,1,1,1,0,0.0,3.0,1.0,1.0,2.0,4.0,8.0,8.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,141.0,6,4,2,1,2,0,0,0,16,6,0,282,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,3.0,5.0,6.0,2.0,4.0,0.0,1.0,1.0,0.0,3.0,5.0,6.0,4.0,7.0,8.0,0.0,1.0,2.0,0.0,0.0,1.0,6.0,1.0,3.0,5.0,7.0,4.0,0.0,2.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,,,,,,,
18037,/server/regressdb/tss_lp54_WW35_LP5_CFG8_FULL_REGR__20220903_030159__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/DMI_DBI/run_740/local_log.log,3896,5,16,0,0,2050,2,1,14,10,3,3,3,1,1,1,0,0.0,4.0,4.0,1.0,3.0,4.0,8.0,11.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,97.0,93.0,6,6,2,1,2,0,0,0,16,0,0,315,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,3.0,5.0,6.0,2.0,4.0,0.0,1.0,1.0,0.0,3.0,5.0,6.0,4.0,7.0,8.0,0.0,1.0,2.0,0.0,0.0,1.0,6.0,1.0,3.0,5.0,7.0,4.0,0.0,2.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,,,,,,,
18038,/server/regressdb/tss_lp54_WW35_LP5_CFG8_FULL_REGR__20220903_030159__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/DMI_DBI/run_545/local_log.log,3592,5,16,0,0,2224,2,1,12,8,3,3,3,0,1,0,1,0.0,2.0,2.0,1.0,3.0,4.0,8.0,9.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,102.0,68.0,0,0,1,2,2,0,0,0,16,6,0,409,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,5.0,0.0,3.0,6.0,4.0,1.0,2.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,8.0,6.0,5.0,7.0,0.0,0.0,1.0,1.0,7.0,0.0,6.0,5.0,4.0,2.0,3.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,,,,,,
18039,/server/regressdb/tss_lp54_WW35_LP5_CFG8_FULL_REGR__20220903_030159__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/DMI_DBI/run_545/local_log.log,5256,5,16,0,0,1520,2,1,16,14,4,4,4,1,1,0,1,0.0,7.0,3.0,1.0,4.0,4.0,10.0,12.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,194.0,98.0,6,4,1,2,2,0,0,0,16,0,0,203,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,5.0,0.0,3.0,6.0,4.0,1.0,2.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,8.0,6.0,5.0,7.0,0.0,0.0,1.0,1.0,7.0,0.0,6.0,5.0,4.0,2.0,3.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,,,,,,
18040,/server/regressdb/tss_lp54_WW35_LP5_CFG8_FULL_REGR__20220903_030159__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/DMI_DBI/run_622/local_log.log,6176,5,16,0,0,1294,2,1,20,10,5,5,5,0,1,1,1,0.0,3.0,7.0,2.0,4.0,4.0,10.0,15.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,130.0,57.0,4,0,2,1,2,0,0,0,16,6,0,466,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,2.0,6.0,5.0,1.0,3.0,0.0,4.0,0.0,0.0,5.0,7.0,3.0,0.0,4.0,6.0,8.0,2.0,1.0,0.0,0.0,1.0,4.0,7.0,8.0,0.0,2.0,3.0,6.0,5.0,1.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,,,,,,,
18041,/server/regressdb/tss_lp54_WW35_LP5_CFG8_FULL_REGR__20220903_030159__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/DMI_DBI/run_622/local_log.log,2160,5,16,0,0,3692,2,1,10,8,2,2,2,1,1,1,1,0.0,3.0,1.0,1.0,2.0,4.0,8.0,8.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,37.0,6,4,0,1,2,0,0,0,16,0,0,879,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,2.0,6.0,5.0,1.0,3.0,0.0,4.0,0.0,0.0,5.0,7.0,3.0,0.0,4.0,6.0,8.0,2.0,1.0,0.0,0.0,1.0,4.0,7.0,8.0,0.0,2.0,3.0,6.0,5.0,1.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,,,,,,,
18042,/server/regressdb/tss_lp54_WW35_LP5_CFG8_FULL_REGR__20220903_030159__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/FreqRanges_SingleRank/run_1057/local_log.log,5000,5,16,0,0,1598,2,1,16,8,4,4,4,0,1,0,0,0.0,1.0,3.0,1.0,4.0,4.0,10.0,12.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,171.0,6,0,1,4,2,0,0,0,16,6,0,760,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,4.0,2.0,6.0,0.0,3.0,5.0,1.0,0.0,0.0,5.0,6.0,0.0,7.0,2.0,4.0,8.0,3.0,1.0,0.0,0.0,1.0,3.0,8.0,6.0,7.0,0.0,2.0,1.0,5.0,4.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,,,,,,
18043,/server/regressdb/tss_lp54_WW35_LP5_CFG8_FULL_REGR__20220903_030159__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/FreqRanges_SingleRank/run_1057/local_log.log,5416,5,16,0,0,1476,2,1,16,14,4,4,4,1,0,0,0,0.0,7.0,3.0,1.0,4.0,4.0,10.0,12.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,159.0,130.0,4,6,2,4,2,0,0,0,16,0,0,414,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,4.0,2.0,6.0,0.0,3.0,5.0,1.0,0.0,0.0,5.0,6.0,0.0,7.0,2.0,4.0,8.0,3.0,1.0,0.0,0.0,1.0,3.0,8.0,6.0,7.0,0.0,2.0,1.0,5.0,4.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,,,,,,
18044,/server/regressdb/tss_lp54_WW35_LP5_CFG8_FULL_REGR__20220903_030159__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/FreqRanges_SingleRank/run_965/local_log.log,5920,5,16,0,0,1350,2,1,18,16,5,5,5,1,0,0,1,0.0,9.0,5.0,2.0,4.0,4.0,10.0,13.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,140.0,47.0,0,4,0,1,2,0,0,0,16,6,0,776,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,4.0,6.0,1.0,5.0,0.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,3.0,7.0,5.0,4.0,6.0,8.0,0.0,0.0,1.0,3.0,5.0,2.0,0.0,6.0,4.0,1.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,,,,,,
18045,/server/regressdb/tss_lp54_WW35_LP5_CFG8_FULL_REGR__20220903_030159__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/FreqRanges_SingleRank/run_965/local_log.log,5584,5,16,0,0,1432,2,1,18,10,5,5,5,0,0,0,1,0.0,3.0,5.0,2.0,4.0,4.0,10.0,13.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,151.0,59.0,6,6,0,1,2,0,0,0,16,0,0,803,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,4.0,6.0,1.0,5.0,0.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,3.0,7.0,5.0,4.0,6.0,8.0,0.0,0.0,1.0,3.0,5.0,2.0,0.0,6.0,4.0,1.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,,,,,,
18046,/server/regressdb/tss_lp54_WW35_LP5_CFG8_FULL_REGR__20220903_030159__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/FreqRanges_SingleRank/run_5/local_log.log,5784,5,16,0,0,1382,2,1,18,10,5,5,5,0,1,0,0,0.0,3.0,5.0,2.0,4.0,4.0,10.0,13.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,98.0,229.0,6,4,1,2,2,0,0,0,16,6,0,316,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,2.0,5.0,6.0,1.0,3.0,0.0,4.0,1.0,0.0,4.0,3.0,8.0,7.0,0.0,6.0,5.0,1.0,2.0,0.0,0.0,1.0,1.0,6.0,8.0,3.0,4.0,7.0,0.0,5.0,2.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,,,,,,
18047,/server/regressdb/tss_lp54_WW35_LP5_CFG8_FULL_REGR__20220903_030159__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/FreqRanges_SingleRank/run_5/local_log.log,6176,5,16,0,0,1294,2,1,20,10,5,5,5,0,1,1,0,0.0,3.0,7.0,2.0,4.0,4.0,10.0,15.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,65.0,102.0,0,6,2,2,2,0,0,0,16,0,0,171,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,2.0,5.0,6.0,1.0,3.0,0.0,4.0,1.0,0.0,4.0,3.0,8.0,7.0,0.0,6.0,5.0,1.0,2.0,0.0,0.0,1.0,1.0,6.0,8.0,3.0,4.0,7.0,0.0,5.0,2.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,,,,,,
18048,/server/regressdb/tss_lp54_WW35_LP5_CFG8_FULL_REGR__20220903_030159__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/FreqRanges_SingleRank/run_155/local_log.log,4640,5,16,0,0,1722,2,1,16,8,4,4,4,0,0,1,1,0.0,1.0,3.0,1.0,4.0,4.0,10.0,12.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,90.0,4,0,0,1,2,0,0,0,16,6,0,803,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,3.0,0.0,4.0,2.0,1.0,6.0,5.0,0.0,0.0,2.0,3.0,4.0,5.0,0.0,7.0,6.0,8.0,1.0,0.0,0.0,1.0,6.0,7.0,1.0,2.0,0.0,4.0,5.0,3.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,,,,,,,
18049,/server/regressdb/tss_lp54_WW35_LP5_CFG8_FULL_REGR__20220903_030159__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/FreqRanges_SingleRank/run_155/local_log.log,4840,5,16,0,0,1652,2,1,16,8,4,4,4,0,0,0,0,0.0,1.0,3.0,1.0,4.0,4.0,10.0,12.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,89.0,20.0,4,0,1,1,2,0,0,0,16,0,0,316,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,3.0,0.0,4.0,2.0,1.0,6.0,5.0,0.0,0.0,2.0,3.0,4.0,5.0,0.0,7.0,6.0,8.0,1.0,0.0,0.0,1.0,6.0,7.0,1.0,2.0,0.0,4.0,5.0,3.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,,,,,,,
18050,/server/regressdb/tss_lp54_WW35_LP5_CFG8_FULL_REGR__20220903_030159__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/FreqRanges_SingleRank/run_275/local_log.log,3280,5,16,0,0,2434,2,1,14,10,3,3,3,1,0,1,1,0.0,4.0,4.0,1.0,3.0,4.0,8.0,11.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,243.0,181.0,6,4,1,1,2,0,0,0,16,6,0,893,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,5.0,6.0,4.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,6.0,0.0,8.0,3.0,1.0,5.0,7.0,4.0,0.0,0.0,1.0,5.0,3.0,2.0,0.0,7.0,6.0,1.0,4.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,,,,,,
18051,/server/regressdb/tss_lp54_WW35_LP5_CFG8_FULL_REGR__20220903_030159__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/swizzle_tests/ch1_X16_1to2_SWIZZLE_RANDOM/FreqRanges_SingleRank/run_275/local_log.log,3280,5,16,0,0,2434,2,1,12,10,3,3,3,1,0,0,1,0.0,4.0,2.0,1.0,3.0,4.0,8.0,9.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,221.0,248.0,4,4,2,1,2,0,0,0,16,0,0,214,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,5.0,6.0,4.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,6.0,0.0,8.0,3.0,1.0,5.0,7.0,4.0,0.0,0.0,1.0,5.0,3.0,2.0,0.0,7.0,6.0,1.0,4.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,,,,,,
