,Path,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,tWDQS_on,tWDQS_off,csr_BL,csr_PDDS,csr_RPST,csr_DQSIntervalTimerRunTime,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iCalibrationMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,csr_RdqsPre,csr_WCKMode,tWCKENL_FS,tWCKPRE_Toggle_WR,csr_RpstMode,csr_RECC,csr_CKR,csr_BkOrg,csr_WCK_FM,tWCKENL_RD,csr_WECC,csr_CkMode,csr_WCK2DQIIntervalTimerRunTimeSetting,tWCKPST,csr_DVFSC,tWCKPRE_Static,csr_RdqsPst,tWCKENL_WR,BumpReMapCA_6,tWCKPRE_Toggle_FS,csr_WCK2DQOIntervalTimerRunTimeSetting,tWCKPRE_Toggle_RD,csr_WckPst,MinorMode_iSARLogicMode,MinorMode_iFWModeDebug
20724,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/DMI_DBI/run_1879/local_log.log,1130,4,16,1,0,3534,1,1,16,8,2,2,2,0,0,1,0,0.0,21.0,2.0,6.0,1.0,140.0,0,6,0,1,1,0,0,0,16,0,0,869,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20725,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/DMI_DBI/run_996/local_log.log,1330,4,16,1,0,3004,1,1,14,12,2,2,2,1,1,0,1,6.0,25.0,2.0,6.0,1.0,197.0,6,4,0,4,1,0,0,0,16,6,0,645,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20726,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/DMI_DBI/run_996/local_log.log,874,4,16,1,0,4568,1,1,10,8,1,1,1,1,1,0,1,0.0,20.0,2.0,6.0,1.0,241.0,0,4,2,4,1,0,0,0,16,0,0,400,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20727,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/DMI_DBI/run_2130/local_log.log,3174,4,16,1,0,1260,1,1,32,26,5,5,5,1,1,1,1,18.0,42.0,2.0,6.0,1.0,11.0,4,0,0,2,1,0,0,0,16,6,0,384,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20728,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/DMI_DBI/run_2130/local_log.log,2948,4,16,1,0,1356,1,1,32,26,5,5,5,1,1,1,1,18.0,42.0,2.0,6.0,1.0,168.0,6,0,0,2,1,0,0,0,16,0,0,607,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20729,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/DMI_DBI/run_307/local_log.log,1290,4,16,1,0,3096,1,1,14,12,2,2,2,1,0,0,1,6.0,25.0,2.0,6.0,1.0,65.0,4,4,0,2,1,0,0,0,16,6,0,297,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20730,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/DMI_DBI/run_307/local_log.log,3006,4,16,1,0,1330,1,1,28,14,5,5,5,0,0,0,1,6.0,30.0,2.0,6.0,1.0,166.0,6,6,0,2,1,0,0,0,16,0,0,291,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20731,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/DMI_DBI/run_2377/local_log.log,3394,4,16,1,0,1178,1,1,36,16,6,6,6,0,1,1,0,6.0,33.0,2.0,6.0,1.0,114.0,4,4,1,1,1,0,0,0,16,6,0,574,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20732,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/DMI_DBI/run_2377/local_log.log,4048,4,16,1,0,988,1,1,40,18,7,7,7,0,1,1,0,8.0,36.0,2.0,6.0,1.0,200.0,4,0,2,1,1,0,0,0,16,0,0,275,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20733,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/DMI_DBI/run_1301/local_log.log,1374,4,16,1,0,2908,1,1,14,8,2,2,2,0,1,0,0,0.0,21.0,2.0,6.0,1.0,65.0,0,4,0,2,1,0,0,0,16,6,0,377,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20734,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/DMI_DBI/run_1301/local_log.log,1790,4,16,1,0,2234,1,1,20,10,3,3,3,0,1,0,0,4.0,24.0,2.0,6.0,1.0,113.0,4,6,0,2,1,0,0,0,16,0,0,115,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20735,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/DMI_DBI/run_662/local_log.log,844,4,16,1,0,4730,1,1,10,6,1,1,1,0,0,0,0,0.0,18.0,2.0,6.0,1.0,119.0,0,6,1,4,1,0,0,0,16,6,0,714,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20736,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/DMI_DBI/run_662/local_log.log,3326,4,16,1,0,1202,1,1,32,16,6,6,6,0,0,0,0,6.0,33.0,2.0,6.0,1.0,51.0,6,6,1,4,1,0,0,0,16,0,0,883,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20737,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/DMI_DBI/run_1592/local_log.log,2966,4,16,1,0,1348,1,1,32,26,5,5,5,1,0,1,1,18.0,42.0,2.0,6.0,1.0,238.0,4,6,0,4,1,0,0,0,16,6,0,143,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20738,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/DMI_DBI/run_1592/local_log.log,4056,4,16,1,0,986,1,1,40,34,7,7,7,1,0,1,1,24.0,52.0,2.0,6.0,1.0,133.0,6,0,0,4,1,0,0,0,16,0,0,540,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20739,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_SingleRank/run_16/local_log.log,4264,4,16,1,0,938,1,1,40,34,7,7,7,1,1,1,1,24.0,52.0,2.0,6.0,1.0,57.0,6,4,2,1,1,0,0,0,16,6,0,140,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20740,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_SingleRank/run_16/local_log.log,4264,4,16,1,0,938,1,1,36,34,7,7,7,1,1,0,1,24.0,52.0,2.0,6.0,1.0,184.0,6,4,2,1,1,0,0,0,16,0,0,465,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20741,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_SingleRank/run_443/local_log.log,3928,4,16,1,0,1018,1,1,36,18,7,7,7,0,0,0,1,8.0,36.0,2.0,6.0,1.0,243.0,4,6,2,1,1,0,0,0,16,6,0,807,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20742,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_SingleRank/run_443/local_log.log,4088,4,16,1,0,978,1,1,36,18,7,7,7,0,0,0,1,8.0,36.0,2.0,6.0,1.0,62.0,4,0,0,1,1,0,0,0,16,0,0,263,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20743,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_SingleRank/run_1964/local_log.log,1100,4,16,1,0,3630,1,1,14,12,2,2,2,1,0,0,1,6.0,25.0,2.0,6.0,1.0,64.0,6,4,2,1,1,0,0,0,16,6,0,456,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20744,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_SingleRank/run_1964/local_log.log,1364,4,16,1,0,2930,1,1,14,12,2,2,2,1,0,0,1,6.0,25.0,2.0,6.0,1.0,238.0,4,4,1,1,1,0,0,0,16,0,0,462,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20745,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_SingleRank/run_778/local_log.log,3564,4,16,1,0,1122,1,1,32,16,6,6,6,0,1,0,0,6.0,33.0,2.0,6.0,1.0,207.0,4,6,2,1,1,0,0,0,16,6,0,193,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20746,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_SingleRank/run_778/local_log.log,3514,4,16,1,0,1138,1,1,32,30,6,6,6,1,0,0,0,20.0,47.0,2.0,6.0,1.0,154.0,6,6,2,1,1,0,0,0,16,0,0,946,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20747,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_SingleRank/run_1687/local_log.log,1960,4,16,1,0,2040,1,1,22,18,3,3,3,1,0,1,0,12.0,32.0,2.0,6.0,1.0,79.0,4,0,1,1,1,0,0,0,16,6,0,842,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20748,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_SingleRank/run_1687/local_log.log,1852,4,16,1,0,2158,1,1,20,18,3,3,3,1,1,0,1,12.0,32.0,2.0,6.0,1.0,96.0,6,6,2,1,1,0,0,0,16,0,0,181,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
20749,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X16_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_SingleRank/run_1400/local_log.log,2502,4,16,1,0,1598,1,1,24,12,4,4,4,0,0,0,1,4.0,27.0,2.0,6.0,1.0,115.0,4,6,1,1,1,0,0,0,16,6,0,158,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
