,Path,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,csr_DVFSC,tWCKENL_WR,tWCKENL_RD,tWCKENL_FS,tWCKPRE_Static,tWCKPRE_Toggle_WR,tWCKPRE_Toggle_RD,tWCKPRE_Toggle_FS,tWCKPST,csr_CkMode,csr_BkOrg,csr_RdqsPst,csr_RdqsPre,csr_WckPst,csr_RpstMode,csr_WCK_FM,csr_CKR,csr_WCKMode,csr_RECC,csr_WECC,csr_WCK2DQIIntervalTimerRunTimeSetting,csr_WCK2DQOIntervalTimerRunTimeSetting,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCA_6,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iSARLogicMode,MinorMode_iClkGatingMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,MinorMode_iFWModeDebug,tWDQS_off,csr_BL,csr_RPST,csr_DQSIntervalTimerRunTime,tWDQS_on,csr_PDDS,MinorMode_iProductionTestMode,MinorMode_iCalibrationMode
13843,/server/regressdb/tss_lp54_WW36_LP5_CFG3_FULL_REGR__20220909_100338__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4/BLM/run_1886/local_log.log,5976,5,16,0,0,1338,4,1,16,15,10,10,10,1,0,0,0,0.0,10.0,6.0,2.0,4.0,2.0,7.0,11.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,184.0,235.0,4,0.0,1.0,2,2,0,0,0,16,0,0,483,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,,,,,,,,,,,,,,
13844,/server/regressdb/tss_lp54_WW36_LP5_CFG3_FULL_REGR__20220909_100338__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4/BLM/run_1153/local_log.log,2808,5,16,0,0,2842,4,1,10,8,5,5,5,1,1,1,0,0.0,5.0,4.0,1.0,2.0,2.0,5.0,8.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,8.0,0,6.0,0.0,2,2,0,0,0,16,0,0,906,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,,,,,,,
13845,/server/regressdb/tss_lp54_WW36_LP5_CFG3_FULL_REGR__20220909_100338__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4/BLM/run_1153/local_log.log,5288,5,16,0,0,1512,4,1,16,8,9,9,9,0,0,1,0,0.0,3.0,7.0,2.0,4.0,2.0,6.0,11.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,233.0,66.0,0,6.0,0.0,2,2,0,0,0,16,0,0,958,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,,,,,,,
13846,/server/regressdb/tss_lp54_WW36_LP5_CFG3_FULL_REGR__20220909_100338__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4/BLM/run_494/local_log.log,5544,5,16,0,0,1442,4,1,17,9,10,10,10,0,0,1,1,0.0,4.0,7.0,2.0,4.0,2.0,7.0,12.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,189.0,27.0,6,4.0,2.0,4,2,0,0,0,16,0,0,956,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,,,,,,,,
13847,/server/regressdb/tss_lp54_WW36_LP5_CFG3_FULL_REGR__20220909_100338__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4/BLM/run_494/local_log.log,4120,5,16,0,0,1938,4,1,13,11,7,7,7,1,0,1,0,0.0,7.0,5.0,1.0,3.0,2.0,6.0,10.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,249.0,253.0,4,4.0,1.0,4,2,0,0,0,16,0,0,569,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,,,,,,,,
13848,/server/regressdb/tss_lp54_WW36_LP5_CFG3_FULL_REGR__20220909_100338__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4/BLM/run_1960/local_log.log,2464,5,16,0,0,3238,4,1,8,4,4,4,4,0,1,1,1,0.0,1.0,2.0,1.0,2.0,2.0,5.0,6.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,65.0,6,4.0,1.0,1,2,0,0,0,16,0,0,528,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,,,,,,,,,,,,,,
13849,/server/regressdb/tss_lp54_WW36_LP5_CFG3_FULL_REGR__20220909_100338__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4/BLM/run_1960/local_log.log,5040,5,16,0,0,1586,4,1,16,8,9,9,9,0,1,1,0,0.0,3.0,7.0,2.0,4.0,2.0,6.0,11.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,199.0,176.0,6,0.0,1.0,1,2,0,0,0,16,0,0,509,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,,,,,,,,,,,,,,
13850,/server/regressdb/tss_lp54_WW36_LP5_CFG3_FULL_REGR__20220909_100338__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4/BLM/run_1768/local_log.log,4896,5,16,0,0,1632,4,1,15,8,9,9,9,0,0,0,0,0.0,3.0,6.0,2.0,4.0,2.0,6.0,10.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,157.0,39.0,0,6.0,0.0,4,2,0,0,0,16,0,0,344,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,,,,,,,,,,,,,,
13851,/server/regressdb/tss_lp54_WW36_LP5_CFG3_FULL_REGR__20220909_100338__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4/BLM/run_1768/local_log.log,5456,5,16,0,0,1466,4,1,16,8,9,9,9,0,0,1,1,0.0,3.0,7.0,2.0,4.0,2.0,6.0,11.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,18.0,0,6.0,1.0,4,2,0,0,0,16,0,0,692,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,,,,,,,,,,,,,,
13852,/server/regressdb/tss_lp54_WW36_LP5_CFG3_FULL_REGR__20220909_100338__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4/BLM/run_1107/local_log.log,4896,5,16,0,0,1632,4,1,15,8,9,9,9,0,1,0,1,0.0,3.0,6.0,2.0,4.0,2.0,6.0,10.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,248.0,59.0,0,6.0,2.0,1,2,0,0,0,16,0,0,204,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,,,,,,,,,,,,,,
13853,/server/regressdb/tss_lp54_WW36_LP5_CFG3_FULL_REGR__20220909_100338__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4/BLM/run_1107/local_log.log,2176,5,16,0,0,3664,4,1,8,4,4,4,4,0,0,1,0,0.0,1.0,2.0,1.0,2.0,2.0,5.0,6.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,255.0,6,0.0,1.0,1,2,0,0,0,16,0,0,587,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,,,,,,,,,,,,,,
13854,/server/regressdb/tss_lp54_WW36_LP5_CFG3_FULL_REGR__20220909_100338__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4/BLM/run_1056/local_log.log,6312,5,16,0,0,1266,4,1,17,9,11,11,11,0,0,0,0,0.0,4.0,7.0,2.0,4.0,2.0,7.0,12.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,93.0,6,0.0,0.0,4,2,0,0,0,16,0,0,311,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,,,,,,,,
13855,/server/regressdb/tss_lp54_WW36_LP5_CFG3_FULL_REGR__20220909_100338__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4/BLM/run_1056/local_log.log,4216,5,16,0,0,1894,4,1,12,11,7,7,7,1,1,0,1,0.0,7.0,4.0,1.0,3.0,2.0,6.0,9.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,143.0,6,0.0,2.0,4,2,0,0,0,16,0,0,155,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,,,,,,,,
13856,/server/regressdb/tss_lp54_WW36_LP5_CFG3_FULL_REGR__20220909_100338__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4/BLM/run_1213/local_log.log,6152,5,16,0,0,1300,4,1,18,16,11,11,11,1,1,1,1,0.0,11.0,8.0,2.0,4.0,2.0,7.0,13.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,95.0,74.0,4,4.0,2.0,4,2,0,0,0,16,0,0,451,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,,,,,,,
13857,/server/regressdb/tss_lp54_WW36_LP5_CFG3_FULL_REGR__20220909_100338__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4/BLM/run_1213/local_log.log,5368,5,16,0,0,1490,4,1,15,14,9,9,9,1,0,0,0,0.0,9.0,6.0,2.0,4.0,2.0,6.0,10.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,246.0,44.0,4,0.0,2.0,4,2,0,0,0,16,0,0,895,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,,,,,,,
13858,/server/regressdb/tss_lp54_WW36_LP5_CFG3_FULL_REGR__20220909_100338__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4/BLM/run_1970/local_log.log,3128,5,16,0,0,2552,4,1,9,5,5,5,5,0,0,0,1,0.0,2.0,3.0,1.0,2.0,2.0,5.0,7.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,217.0,0,4.0,2.0,2,2,0,0,0,16,0,0,493,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,,,,,,,
13859,/server/regressdb/tss_lp54_WW36_LP5_CFG3_FULL_REGR__20220909_100338__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4/BLM/run_1970/local_log.log,4536,5,16,0,0,1762,4,1,13,12,8,8,8,1,0,0,0,0.0,8.0,5.0,2.0,3.0,2.0,6.0,9.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,226.0,206.0,4,0.0,1.0,2,2,0,0,0,16,0,0,367,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,,,,,,,
13860,/server/regressdb/tss_lp54_WW36_LP5_CFG3_FULL_REGR__20220909_100338__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4/BLM/run_1177/local_log.log,2608,5,16,0,0,3060,4,1,8,7,4,4,4,1,0,0,1,0.0,4.0,2.0,1.0,2.0,2.0,5.0,6.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0,0.0,1.0,1,2,0,0,0,16,0,0,583,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,,,,,,,
13861,/server/regressdb/tss_lp54_WW36_LP5_CFG3_FULL_REGR__20220909_100338__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4/BLM/run_1177/local_log.log,3080,5,16,0,0,2592,4,1,9,5,5,5,5,0,0,0,0,0.0,2.0,3.0,1.0,2.0,2.0,5.0,7.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,212.0,0,0.0,2.0,1,2,0,0,0,16,0,0,274,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,,,,,,,
13862,/server/regressdb/tss_lp54_WW36_LP5_CFG3_FULL_REGR__20220909_100338__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4/BLM/run_794/local_log.log,5392,5,16,0,0,1482,4,1,16,14,9,9,9,1,0,1,0,0.0,9.0,7.0,2.0,4.0,2.0,6.0,11.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,243.0,26.0,6,0.0,1.0,1,2,0,0,0,16,0,0,731,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,,,,,,,
13863,/server/regressdb/tss_lp54_WW36_LP5_CFG3_FULL_REGR__20220909_100338__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4/BLM/run_794/local_log.log,5040,5,16,0,0,1586,4,1,16,14,9,9,9,1,1,1,1,0.0,9.0,7.0,2.0,4.0,2.0,6.0,11.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,74.0,5.0,6,6.0,1.0,1,2,0,0,0,16,0,0,882,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,,,,,,,
13864,/server/regressdb/tss_lp54_WW36_LP5_CFG3_FULL_REGR__20220909_100338__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4/BLM/run_1914/local_log.log,4208,5,16,0,0,1898,4,1,12,11,7,7,7,1,0,0,1,0.0,7.0,4.0,1.0,3.0,2.0,6.0,9.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,127.0,147.0,4,6.0,1.0,2,2,0,0,0,16,0,0,247,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,,,,,,,
13865,/server/regressdb/tss_lp54_WW36_LP5_CFG3_FULL_REGR__20220909_100338__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4/BLM/run_1914/local_log.log,5064,5,16,0,0,1578,4,1,16,8,9,9,9,0,1,1,0,0.0,3.0,7.0,2.0,4.0,2.0,6.0,11.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,225.0,118.0,6,4.0,1.0,2,2,0,0,0,16,0,0,713,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,,,,,,,
13866,/server/regressdb/tss_lp54_WW36_LP5_CFG3_FULL_REGR__20220909_100338__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4/BLM/run_1229/local_log.log,2776,5,16,0,0,2874,4,1,10,8,5,5,5,1,0,1,0,0.0,5.0,4.0,1.0,2.0,2.0,5.0,8.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,103.0,4,4.0,1.0,2,2,0,0,0,16,0,0,812,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,,,,,,,,
