,Path,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,csr_DVFSC,tWCKENL_WR,tWCKENL_RD,tWCKENL_FS,tWCKPRE_Static,tWCKPRE_Toggle_WR,tWCKPRE_Toggle_RD,tWCKPRE_Toggle_FS,tWCKPST,csr_CkMode,csr_BkOrg,csr_RdqsPst,csr_RdqsPre,csr_WckPst,csr_RpstMode,csr_WCK_FM,csr_CKR,csr_WCKMode,csr_RECC,csr_WECC,csr_WCK2DQIIntervalTimerRunTimeSetting,csr_WCK2DQOIntervalTimerRunTimeSetting,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCA_6,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iCalibrationMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,tWDQS_off,csr_BL,csr_RPST,csr_DQSIntervalTimerRunTime,tWDQS_on,csr_PDDS
3376,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_6495/local_log.log,1160,4,8,0,0,6888,1,1,18,12,2,2,2,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,6,6,0,1,2,0,0,0,16,6,0,215,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,,25.0,2.0,1.0,108.0,6.0,6.0
3377,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_6495/local_log.log,2928,4,8,0,0,2732,1,1,36,14,5,5,5,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,6,4,0,1,2,0,0,0,16,0,0,428,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,,30.0,2.0,1.0,241.0,6.0,6.0
3378,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_4610/local_log.log,3772,4,8,0,0,2120,1,1,44,34,7,7,7,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,4,0,0,4,2,0,0,0,16,6,0,153,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,,52.0,2.0,1.0,65.0,24.0,6.0
3379,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_4610/local_log.log,1094,4,8,0,0,7300,1,1,18,12,2,2,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,6,6,0,4,2,0,0,0,16,0,0,227,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,,25.0,2.0,1.0,246.0,6.0,6.0
3380,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_4602/local_log.log,3048,4,8,0,0,2624,1,1,36,26,5,5,5,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,4,4,2,4,2,0,0,0,16,6,0,934,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,42.0,2.0,1.0,67.0,18.0,6.0
3381,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_4602/local_log.log,1914,4,8,0,0,4176,1,1,24,18,3,3,3,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,6,4,2,4,2,0,0,0,16,0,0,146,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,32.0,2.0,1.0,160.0,12.0,6.0
3382,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_4706/local_log.log,3552,4,8,0,0,2252,1,1,36,30,6,6,6,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,4,6,0,4,2,0,0,0,16,6,0,557,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,47.0,2.0,1.0,150.0,20.0,6.0
3383,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_4706/local_log.log,2452,4,8,0,0,3260,1,1,26,12,4,4,4,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,6,4,2,4,2,0,0,0,16,0,0,109,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,27.0,2.0,1.0,16.0,4.0,6.0
3384,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_5995/local_log.log,3214,4,8,0,0,2488,1,1,36,30,6,6,6,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,6,6,0,2,2,0,0,0,16,6,0,390,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,,47.0,2.0,1.0,46.0,20.0,6.0
3385,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_5995/local_log.log,1486,4,8,0,0,5380,1,1,18,8,2,2,2,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,4,0,2,2,0,0,0,16,0,0,555,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,,21.0,2.0,1.0,163.0,0.0,6.0
3386,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_6083/local_log.log,4174,4,8,0,0,1916,1,1,40,34,7,7,7,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,6,0,0,1,2,0,0,0,16,6,0,289,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,52.0,2.0,1.0,121.0,24.0,6.0
3387,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_6083/local_log.log,4056,4,8,0,0,1972,1,1,44,18,7,7,7,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,4,4,1,1,2,0,0,0,16,0,0,620,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,36.0,2.0,1.0,5.0,8.0,6.0
3388,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_6059/local_log.log,1646,4,8,0,0,4856,1,1,22,10,3,3,3,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,6,6,1,1,2,0,0,0,16,6,0,427,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,,24.0,2.0,1.0,57.0,4.0,6.0
3389,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_6059/local_log.log,3460,4,8,0,0,2312,1,1,40,30,6,6,6,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,6,6,1,1,2,0,0,0,16,0,0,535,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,,47.0,2.0,1.0,36.0,20.0,6.0
3390,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_6107/local_log.log,3912,4,8,0,0,2044,1,1,44,18,7,7,7,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,4,4,0,4,2,0,0,0,16,6,0,946,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,,36.0,2.0,1.0,21.0,8.0,6.0
3391,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_6107/local_log.log,1582,4,8,0,0,5052,1,1,16,12,2,2,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,4,6,2,4,2,0,0,0,16,0,0,613,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,,25.0,2.0,1.0,76.0,6.0,6.0
3392,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_5067/local_log.log,826,4,8,0,0,9664,1,1,10,6,1,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,6,2,1,2,0,0,0,16,6,0,243,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,18.0,2.0,1.0,125.0,0.0,6.0
3393,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_5067/local_log.log,764,4,8,0,0,10444,1,1,12,6,1,1,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,0,6,2,1,2,0,0,0,16,0,0,556,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,18.0,2.0,1.0,130.0,0.0,6.0
3394,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_4642/local_log.log,804,4,8,0,0,9928,1,1,10,6,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,4,1,4,2,0,0,0,16,6,0,373,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,,18.0,2.0,1.0,52.0,0.0,6.0
3395,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_4642/local_log.log,3802,4,8,0,0,2104,1,1,44,18,7,7,7,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,6,4,1,4,2,0,0,0,16,0,0,569,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3,1,,,,36.0,2.0,1.0,98.0,8.0,6.0
3396,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_6075/local_log.log,2836,4,8,0,0,2820,1,1,32,26,5,5,5,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,4,0,2,1,2,0,0,0,16,6,0,656,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,42.0,2.0,1.0,148.0,18.0,6.0
3397,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_6075/local_log.log,3256,4,8,0,0,2456,1,1,36,16,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,6,0,0,1,2,0,0,0,16,0,0,357,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,33.0,2.0,1.0,130.0,6.0,6.0
3398,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_4474/local_log.log,4080,4,8,0,0,1960,1,1,40,34,7,7,7,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,6,6,2,4,2,0,0,0,16,6,0,814,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,52.0,2.0,1.0,171.0,24.0,6.0
3399,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_4474/local_log.log,2898,4,8,0,0,2760,1,1,32,14,5,5,5,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,4,6,2,4,2,0,0,0,16,0,0,661,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3,1,,,,30.0,2.0,1.0,111.0,6.0,6.0
3400,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_5899/local_log.log,3738,4,8,0,0,2140,1,1,44,18,7,7,7,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,6,4,2,1,2,0,0,0,16,6,0,907,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,,36.0,2.0,1.0,241.0,8.0,6.0
3401,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_5899/local_log.log,1250,4,8,0,0,6392,1,1,16,8,2,2,2,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,2,0,0,0,16,0,0,281,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,,21.0,2.0,1.0,45.0,0.0,6.0
3402,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_4618/local_log.log,2486,4,8,0,0,3216,1,1,30,22,4,4,4,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,6,4,0,2,2,0,0,0,16,6,0,533,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,,37.0,2.0,1.0,247.0,14.0,6.0
3403,/server/regressdb/tss_lp54_WW35_LP4_CFG8_FULL_REGR__20220903_030144__andrei__CONFIG@r8674_VERIF@r8758_PHYTOP@r7161_SOFTIP@r7598_HARDIP@r7385_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4/BLM/run_4618/local_log.log,602,4,8,0,0,13248,1,1,10,8,1,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,6,0,2,2,0,0,0,16,0,0,155,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3,1,,,,20.0,2.0,1.0,101.0,0.0,6.0
